crate	file	line	name	visibility	context	context_type	is_test
pixelflow-runtime	pixelflow-runtime/src/vsync_actor.rs	191	new_empty	pub	impl	VsyncActor	prod
pixelflow-runtime	pixelflow-runtime/src/vsync_actor.rs	206	new	pub	impl	VsyncActor	prod
pixelflow-runtime	pixelflow-runtime/src/vsync_actor.rs	239	spawn	pub	impl	VsyncActor	prod
pixelflow-runtime	pixelflow-runtime/src/vsync_actor.rs	260	send_vsync	priv	impl	VsyncActor	prod
pixelflow-runtime	pixelflow-runtime/src/vsync_actor.rs	288	update_fps	priv	impl	VsyncActor	prod
pixelflow-runtime	pixelflow-runtime/src/vsync_actor.rs	298	handle_tick	priv	impl	VsyncActor	prod
pixelflow-runtime	pixelflow-runtime/src/vsync_actor.rs	322	handle_data	priv	impl	VsyncActor	prod
pixelflow-runtime	pixelflow-runtime/src/vsync_actor.rs	331	handle_control	priv	impl	VsyncActor	prod
pixelflow-runtime	pixelflow-runtime/src/vsync_actor.rs	377	handle_management	priv	impl	VsyncActor	prod
pixelflow-runtime	pixelflow-runtime/src/vsync_actor.rs	406	park	priv	impl	VsyncActor	prod
pixelflow-runtime	pixelflow-runtime/src/vsync_actor.rs	424	new	priv	impl	VsyncActor	prod
pixelflow-runtime	pixelflow-runtime/src/vsync_actor_test.rs	10	red	priv	impl	TestPixel	test
pixelflow-runtime	pixelflow-runtime/src/vsync_actor_test.rs	13	green	priv	impl	TestPixel	test
pixelflow-runtime	pixelflow-runtime/src/vsync_actor_test.rs	16	blue	priv	impl	TestPixel	test
pixelflow-runtime	pixelflow-runtime/src/vsync_actor_test.rs	19	alpha	priv	impl	TestPixel	test
pixelflow-runtime	pixelflow-runtime/src/vsync_actor_test.rs	22	from_rgba	priv	impl	TestPixel	test
pixelflow-runtime	pixelflow-runtime/src/vsync_actor_test.rs	34	test_vsync_command_debug	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	28	backoff_does_not_overflow_on_large_attempts	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	82	zero_burst_limit_does_not_cause_infinite_loop	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	91	handle_data	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	95	handle_control	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	98	handle_management	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	101	park	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	141	mass_sender_drop_does_not_cause_race	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	156	handle_data	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	160	handle_control	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	163	handle_management	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	166	park	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	214	actor_panic_does_not_corrupt_state	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	224	handle_data	priv	impl	PanicActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	231	handle_control	priv	impl	PanicActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	234	handle_management	priv	impl	PanicActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	237	park	priv	impl	PanicActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	266	continuous_control_eventually_processes_data	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	274	handle_data	priv	impl	StarvationTracker	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	278	handle_control	priv	impl	StarvationTracker	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	282	handle_management	priv	impl	StarvationTracker	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	285	park	priv	impl	StarvationTracker	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	318	park_poll_does_not_spin_indefinitely	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	329	handle_data	priv	impl	SpinActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	332	handle_control	priv	impl	SpinActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	335	handle_management	priv	impl	SpinActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	338	park	priv	impl	SpinActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	375	slow_handler_backpressure_works	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	388	handle_data	priv	impl	SlowActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	393	handle_control	priv	impl	SlowActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	396	handle_management	priv	impl	SlowActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	399	park	priv	impl	SlowActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	438	single_sender_fifo_ordering_maintained	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	446	handle_data	priv	impl	OrderTracker	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	450	handle_control	priv	impl	OrderTracker	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	453	handle_management	priv	impl	OrderTracker	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	456	park	priv	impl	OrderTracker	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	488	large_frame_numbers_dont_overflow	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	514	rapid_channel_creation_does_not_leak	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	533	concurrent_send_during_processing	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	548	handle_data	priv	impl	CountingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	554	handle_control	priv	impl	CountingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	557	handle_management	priv	impl	CountingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	560	park	priv	impl	CountingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	600	doorbell_saturation_does_not_lose_messages	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	615	handle_data	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	619	handle_control	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	622	handle_management	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	625	park	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	668	instant_arithmetic_is_safe	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	691	control_lane_timeout_returns_error	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	740	large_queue_does_not_cause_issues	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	748	handle_data	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	752	handle_control	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	755	handle_management	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	758	park	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	787	shutdown_race_does_not_panic	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	797	handle_data	priv	impl	NoopActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	800	handle_control	priv	impl	NoopActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	803	handle_management	priv	impl	NoopActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_bug_hunting_tests.rs	806	park	priv	impl	NoopActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	33	handle_data	priv	impl	OrderingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	41	handle_control	priv	impl	OrderingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	49	handle_management	priv	impl	OrderingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	57	park	priv	impl	OrderingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	70	new	priv	impl	CountingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	78	data_count	priv	impl	CountingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	83	control_count	priv	impl	CountingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	88	management_count	priv	impl	CountingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	93	total	priv	impl	CountingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	99	handle_data	priv	impl	CountingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	104	handle_control	priv	impl	CountingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	109	handle_management	priv	impl	CountingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	114	park	priv	impl	CountingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	126	handle_data	priv	impl	SlowActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	132	handle_control	priv	impl	SlowActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	138	handle_management	priv	impl	SlowActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	144	park	priv	impl	SlowActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	156	handle_data	priv	impl	ParkTrackingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	159	handle_control	priv	impl	ParkTrackingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	162	handle_management	priv	impl	ParkTrackingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	166	park	priv	impl	ParkTrackingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	177	control_messages_processed_before_earlier_data_messages	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	213	management_messages_processed_before_data_messages	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	247	control_processed_before_management	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	265	handle_control	priv	impl	FirstWinsActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	272	handle_management	priv	impl	FirstWinsActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	279	handle_data	priv	impl	FirstWinsActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	282	park	priv	impl	FirstWinsActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	310	fifo_ordering_within_same_lane	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	352	mixed_priority_messages_all_delivered	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	366	handle_data	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	370	handle_control	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	374	handle_management	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	378	park	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	415	no_starvation_with_continuous_high_priority	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	427	handle_data	priv	impl	Tracker	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	431	handle_control	priv	impl	Tracker	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	435	handle_management	priv	impl	Tracker	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	438	park	priv	impl	Tracker	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	467	management_burst_limit_prevents_starvation	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	483	handle_data	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	487	handle_control	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	491	handle_management	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	495	park	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	528	data_lane_blocks_when_buffer_full	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	570	multiple_senders_all_messages_delivered	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	589	handle_data	priv	impl	ArcCountingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	593	handle_control	priv	impl	ArcCountingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	597	handle_management	priv	impl	ArcCountingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	601	park	priv	impl	ArcCountingActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	645	actor_run_exits_when_all_senders_dropped	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	653	handle_data	priv	impl	NoopActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	656	handle_control	priv	impl	NoopActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	659	handle_management	priv	impl	NoopActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	662	park	priv	impl	NoopActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	685	cloned_handle_works_after_original_dropped	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	697	handle_data	priv	impl	CounterActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	701	handle_control	priv	impl	CounterActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	704	handle_management	priv	impl	CounterActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	707	park	priv	impl	CounterActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	735	park_hint_wait_when_queues_empty	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	765	park_hint_poll_when_burst_limit_hit	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	798	actor_can_override_park_hint_to_poll	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	833	message_enum_variants_distinguishable	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	844	different_message_types_per_lane	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	857	handle_data	priv	impl	TypedActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	861	handle_control	priv	impl	TypedActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	865	handle_management	priv	impl	TypedActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	869	park	priv	impl	TypedActor	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	894	handle_clone_is_independent	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	907	handle_data	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	911	handle_control	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	915	handle_management	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	919	park	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	941	handle_debug_impl_works	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	955	high_throughput_single_sender	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	963	handle_data	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	967	handle_control	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	970	handle_management	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	973	park	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	997	concurrent_senders_stress_test	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	1012	handle_data	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	1016	handle_control	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	1020	handle_management	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	1024	park	priv	impl	Counter	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	1068	priority_maintained_when_both_lanes_have_messages	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	1087	handle_data	priv	impl	FirstChecker	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	1094	handle_control	priv	impl	FirstChecker	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	1101	handle_management	priv	impl	FirstChecker	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	1104	park	priv	impl	FirstChecker	test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	1134	empty_message_types_work	priv	free		test
pixelflow-runtime	pixelflow-runtime/tests/actor_model_tests.rs	1140	handle_data	priv	impl	UnitActor	test
